price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,age,last_renovation
680000.0,3,3.5,3650,103672,1.0,0,0,3,2,2050,1600,4,4
660000.0,10,3.0,2920,3745,2.0,0,0,4,1,1860,1060,102,102
1225000.0,3,3.5,3680,11491,2.0,0,2,3,2,3680,0,16,16
550000.0,3,2.0,1830,9152,1.0,0,0,5,1,1830,0,56,56
675000.0,5,2.75,2570,12906,2.0,0,0,3,1,2570,0,28,28
981000.0,3,3.25,2730,9588,2.0,0,1,3,2,1900,830,31,31
168000.0,3,1.0,1150,8000,1.5,0,0,4,1,1150,0,102,58
1000000.0,4,3.0,4260,18687,2.0,0,0,3,2,4260,0,19,19
320000.0,3,1.0,1260,9600,1.0,0,0,3,1,1260,0,45,20
959000.0,6,3.25,4440,17424,1.0,0,1,4,1,2220,2220,56,56
372000.0,4,1.0,2300,7680,1.0,0,0,3,1,1270,1030,56,56
391500.0,3,2.5,1920,9625,2.0,0,0,3,1,1920,0,22,22
390000.0,2,1.0,1080,4725,1.5,0,0,3,1,1080,0,71,71
302000.0,2,1.0,890,5000,1.0,0,0,4,1,890,0,68,68
495000.0,3,3.5,1650,1577,2.0,0,0,3,1,1100,550,3,3
504500.0,3,2.5,1820,1545,3.0,0,2,3,1,1640,180,17,17
555000.0,4,1.75,2320,4800,1.5,0,0,3,1,2170,150,97,97
1550000.0,4,3.5,3260,5000,2.0,0,0,5,1,2630,630,78,78
550000.0,3,1.5,1730,5750,1.0,0,0,3,1,1250,480,68,68
1800000.0,4,2.5,3320,8325,2.5,0,0,5,2,3320,0,110,110
655000.0,1,1.0,1660,5422,1.0,0,0,4,1,830,830,107,107
685000.0,3,2.5,3290,90796,2.0,0,0,4,2,3290,0,23,23
721000.0,4,2.0,2280,8339,1.0,0,0,4,1,1220,1060,61,61
1518630.0,4,4.25,3650,5328,1.5,0,0,3,1,2330,1320,108,1
365000.0,4,2.5,1620,219542,2.0,0,0,3,1,1620,0,35,35
458000.0,3,2.0,2020,8555,1.0,0,0,4,1,1220,800,58,58
280000.0,2,1.0,1150,12861,1.0,0,0,3,1,1150,0,56,56
628000.0,4,1.75,1940,3060,1.0,0,0,4,1,1000,940,104,104
781500.0,4,2.5,3440,6332,2.0,0,0,3,2,3440,0,14,14
295000.0,3,1.75,2000,7560,1.0,0,0,4,1,1300,700,47,47
435000.0,2,1.0,750,2786,1.0,0,0,5,1,750,0,68,68
300000.0,3,1.75,1420,7200,1.0,0,0,3,1,1000,420,36,36
208500.0,2,1.0,880,4814,1.0,0,0,4,1,880,0,109,109
930000.0,2,2.5,2680,11214,1.0,0,0,3,1,2680,0,9,9
316000.0,2,2.0,860,3000,1.0,0,0,3,1,860,0,109,109
249900.0,3,2.0,1310,6738,1.0,0,0,4,1,1310,0,25,25
675000.0,3,2.25,1780,4252,2.0,0,0,4,1,1540,240,26,26
447000.0,3,2.25,1440,4667,2.0,0,0,3,1,1440,0,30,30
675000.0,3,2.0,1510,3817,1.5,0,0,3,1,1510,0,110,21
546000.0,4,2.5,2100,1397,3.0,0,0,3,1,1580,520,7,7
310000.0,3,2.0,1310,1361,3.0,0,0,3,1,1310,0,12,12
190000.0,3,1.0,1280,5100,1.0,0,0,3,1,880,400,54,54
650000.0,3,1.5,1320,8114,1.0,0,0,3,1,1320,0,64,64
585000.0,3,2.5,1740,2350,2.0,0,0,3,1,1130,610,20,20
1430800.0,4,2.5,2910,7364,2.0,0,0,3,2,2910,0,12,12
565000.0,4,2.5,2500,12090,1.0,0,0,3,1,2500,0,32,32
174900.0,3,1.0,1100,6000,1.5,0,0,2,1,1100,0,89,89
360000.0,3,2.25,1381,1180,3.0,0,0,3,1,1381,0,8,8
234000.0,3,1.0,960,9624,1.0,0,0,3,1,960,0,62,62
575000.0,8,3.0,3840,15990,1.0,0,0,3,1,2530,1310,54,54
315000.0,3,2.5,2200,5954,2.0,0,0,3,1,2200,0,11,11
225000.0,3,1.0,1250,7820,1.0,0,0,3,1,1250,0,48,48
370000.0,3,1.5,2380,14500,1.0,0,0,4,1,1850,530,54,54
606000.0,3,1.0,1500,3920,1.0,0,0,3,1,1000,500,68,68
272500.0,3,2.0,1410,7622,1.0,0,0,4,1,1410,0,32,32
475000.0,3,1.75,1680,3420,1.0,0,0,3,1,960,720,23,23
270000.0,3,1.0,1500,13500,1.0,0,0,4,1,1500,0,47,47
624000.0,4,1.75,2710,9216,1.0,0,0,3,1,1440,1270,54,54
355000.0,3,1.75,1730,7416,1.5,0,0,3,1,1730,0,61,61
345000.0,3,1.0,960,3844,1.0,0,0,3,1,960,0,43,43
342000.0,4,2.5,2380,7792,2.0,0,0,3,1,2380,0,22,22
316000.0,3,1.75,1120,98445,1.5,0,2,4,1,1120,0,98,98
539950.0,4,2.5,2960,37430,2.0,0,0,3,1,2960,0,25,25
221347.0,3,2.0,1580,6655,1.0,0,0,3,1,790,790,71,71
330000.0,3,2.5,1870,4657,2.0,0,0,3,1,1870,0,15,15
279000.0,4,2.5,1810,13000,1.0,0,0,4,1,1470,340,38,38
850000.0,4,3.0,2550,3784,1.5,0,0,4,1,1750,800,115,115
746000.0,3,1.75,1910,12321,1.0,0,0,4,1,1100,810,63,63
478000.0,2,2.0,1200,1867,1.0,0,0,3,1,600,600,91,17
820000.0,4,2.75,2420,4635,1.5,0,0,5,1,2420,0,110,110
2160000.0,3,3.5,3080,6495,2.0,0,3,3,2,2530,550,19,9
820000.0,3,3.0,3850,38830,2.0,0,1,3,2,3850,0,15,15
887000.0,3,2.0,3000,22040,2.0,0,2,4,1,2470,530,73,73
159000.0,3,1.0,1360,20000,1.0,0,0,4,1,1360,0,62,62
824000.0,7,4.25,3670,4000,2.0,0,1,3,1,2800,870,51,51
812000.0,4,2.5,2270,5000,2.0,0,0,3,1,2270,0,1,1
242000.0,4,2.5,1750,11400,2.0,0,0,4,1,1750,0,40,40
625000.0,4,2.5,3550,8048,2.0,0,0,3,1,3550,0,8,8
399888.0,4,1.0,2370,30200,1.5,0,0,4,1,1570,800,67,67
289000.0,3,2.25,1670,6600,2.0,0,0,4,1,1670,0,25,25
400000.0,3,2.0,1860,12944,1.0,0,0,3,1,1860,0,13,13
1550000.0,3,2.5,4460,26027,2.0,0,0,3,2,4460,0,23,23
345000.0,2,1.0,1080,4000,1.0,0,0,3,1,1080,0,75,75
874950.0,2,1.0,1080,4000,1.0,0,0,3,1,1080,0,75,75
875000.0,3,2.75,2280,4280,1.0,0,0,5,1,1280,1000,98,98
628990.0,4,2.5,2540,32647,2.0,0,0,3,1,2540,0,19,19
535000.0,2,3.5,2560,5000,1.0,0,0,4,1,1280,1280,71,71
770126.0,4,2.75,2390,9300,1.0,0,0,3,1,1430,960,36,36
710000.0,4,2.5,2870,8995,1.0,0,0,5,1,1870,1000,47,47
465000.0,3,1.75,1510,4800,1.0,0,2,3,1,860,650,90,4
359000.0,3,1.75,2200,11520,1.0,0,0,4,1,2200,0,63,63
151000.0,2,0.75,720,5040,1.0,0,0,3,0,720,0,66,66
820000.0,3,2.5,2970,9600,2.0,0,0,3,1,2970,0,21,21
160000.0,3,1.5,960,6497,1.0,0,0,4,1,960,0,45,45
535000.0,4,1.75,1420,5000,1.5,0,0,4,1,1420,0,70,70
365000.0,3,2.25,1800,9010,1.0,0,0,3,1,1300,500,40,40
708000.0,4,2.5,3090,5600,2.0,0,0,3,1,3090,0,10,10
215000.0,3,1.0,1200,7280,1.0,0,0,4,1,1200,0,48,48
1950000.0,4,3.5,4065,18713,2.0,0,0,4,2,4065,0,28,28
390000.0,4,2.5,2570,22215,2.0,0,0,5,1,2570,0,57,57
570000.0,3,2.0,1530,5401,1.0,0,0,4,1,1530,0,78,78
383000.0,3,1.75,1500,13430,1.0,0,0,3,1,1500,0,38,38
370000.0,4,3.0,2490,5706,2.0,0,0,3,1,2490,0,10,10
454000.0,4,2.5,3040,12522,2.0,0,0,3,1,3040,0,15,15
1400000.0,5,3.25,4140,32700,1.0,0,4,3,2,2190,1950,42,42
371000.0,4,1.75,1690,10854,1.0,0,0,3,1,1690,0,38,38
530000.0,3,1.75,1430,10350,1.0,0,0,3,1,1430,0,56,56
608000.0,4,2.75,2490,9714,1.0,0,0,4,1,1400,1090,32,32
450000.0,3,1.75,1350,7200,1.0,0,0,5,1,1350,0,61,61
780000.0,4,2.5,3140,14421,2.0,0,0,3,2,3140,0,21,21
290000.0,4,2.5,2340,52272,2.0,0,0,2,1,2340,0,37,37
225000.0,3,1.75,1610,14182,1.0,0,0,4,1,1100,510,37,37
805000.0,4,2.5,3320,38032,2.0,0,0,4,2,3320,0,24,24
660000.0,3,2.5,2390,15669,2.0,0,0,3,1,2390,0,24,24
299000.0,3,1.75,1180,13927,1.0,0,0,5,1,1180,0,53,53
530000.0,2,2.25,1260,1312,3.0,0,0,3,1,1260,0,8,8
680000.0,3,2.5,1800,4400,1.0,0,0,5,1,1350,450,45,45
199900.0,4,1.75,1790,12000,1.0,0,0,5,1,1790,0,71,71
224000.0,3,1.75,1760,6300,1.0,0,0,3,1,1060,700,52,52
244000.0,3,1.75,1540,8885,1.0,0,0,4,1,1440,100,35,35
485000.0,4,1.75,1260,3880,1.0,0,0,5,1,860,400,97,97
330000.0,4,2.5,2240,7589,2.0,0,0,3,1,2240,0,21,21
509000.0,4,2.0,1630,1724,1.5,0,0,3,1,1030,600,100,45
440000.0,4,2.5,2350,7203,2.0,0,0,3,1,2350,0,26,26
244000.0,3,2.0,1350,8587,1.0,0,0,3,1,1350,0,17,17
399700.0,4,1.75,1320,4800,1.0,0,0,4,1,870,450,85,85
519000.0,4,2.5,1950,2617,1.5,0,0,4,1,1250,700,105,105
211000.0,4,1.0,2100,9200,1.0,0,0,3,1,1050,1050,56,56
950000.0,3,2.5,3480,7800,1.0,0,0,4,1,1750,1730,74,17
410000.0,3,2.5,1830,2839,2.0,0,0,3,1,1830,0,16,16
750000.0,4,2.0,2640,5000,2.0,0,0,3,1,2040,600,66,66
133400.0,3,1.0,900,2550,1.0,0,0,4,1,900,0,37,37
240000.0,3,2.0,1553,6550,1.0,0,0,3,1,1553,0,115,14
539000.0,3,2.5,1710,2300,2.0,0,0,3,1,1570,140,10,10
688000.0,4,3.0,3400,292723,2.0,0,0,3,2,3400,0,17,17
465000.0,3,1.5,1270,5112,1.0,0,0,3,1,1270,0,65,65
936000.0,3,1.75,2960,12420,1.0,0,2,4,1,1480,1480,63,63
620000.0,4,2.5,3040,9606,2.0,0,0,3,1,3040,0,12,12
429950.0,3,1.75,1430,9750,1.0,0,0,5,1,1430,0,53,53
296475.0,3,2.5,1520,4170,2.0,0,0,3,1,1520,0,11,11
330000.0,4,2.0,1820,9450,1.0,0,0,3,1,1100,720,53,53
445000.0,3,2.25,1800,11200,1.0,0,0,3,1,1270,530,36,36
846000.0,4,3.25,2720,4000,2.0,0,1,3,2,2070,650,1,1
725000.0,4,1.75,1980,5850,1.0,0,1,4,1,1380,600,55,55
369000.0,4,2.5,2550,7349,2.0,0,0,3,1,2550,0,26,26
625000.0,3,1.75,2210,16200,1.0,0,0,3,1,1390,820,57,57
535000.0,3,2.0,2120,4080,2.0,0,0,3,1,2120,0,12,12
229950.0,4,1.5,1570,6717,1.0,0,0,5,1,1570,0,104,104
229999.0,3,1.75,1310,6960,1.0,0,0,4,1,1310,0,41,41
850000.0,5,3.5,3150,4120,2.0,0,0,3,1,2460,690,104,8
589900.0,4,4.5,3870,35889,2.0,0,0,3,2,2530,1340,14,14
513000.0,2,1.0,1840,4322,1.0,0,0,4,1,1160,680,101,101
401000.0,3,1.0,1120,8321,1.0,0,0,4,1,1120,0,74,28
260000.0,3,2.5,1440,2500,2.0,0,0,3,1,1440,0,9,9
525000.0,4,2.75,2300,26650,1.0,0,0,4,1,2300,0,65,65
470000.0,3,3.5,2070,11658,1.0,0,0,4,1,1370,700,38,38
205000.0,4,1.5,1420,8063,1.0,0,0,3,1,940,480,53,53
620000.0,3,2.25,2010,7495,1.0,0,0,4,1,1570,440,36,36
229000.0,3,1.5,1200,5000,1.0,0,0,3,1,1200,0,36,36
445000.0,2,2.0,1150,6634,1.0,0,0,3,1,860,290,75,75
215000.0,2,1.0,1240,7200,1.0,0,0,3,1,1240,0,48,48
504975.0,2,2.5,1900,4871,2.0,0,0,3,1,1900,0,10,10
495000.0,4,2.25,2350,10072,2.0,0,0,3,1,2350,0,35,35
205000.0,3,1.0,1120,8342,1.0,0,0,4,1,1120,0,39,39
152275.0,1,1.0,1020,6871,1.0,0,0,3,1,1020,0,78,69
586000.0,4,2.25,1930,8338,1.0,0,0,3,1,1930,0,47,47
779950.0,2,2.5,2680,7625,1.0,0,0,3,1,2680,0,13,13
557000.0,4,1.75,2660,11315,2.0,0,0,4,1,2660,0,32,32
610000.0,4,2.25,2200,7200,1.0,0,2,4,1,1220,980,57,57
405000.0,3,1.5,1010,7683,1.5,0,0,5,1,1010,0,62,62
320000.0,4,2.25,2310,7490,2.0,0,0,3,1,2310,0,35,35
356000.0,3,1.0,920,3863,1.0,0,0,3,1,920,0,45,45
794500.0,5,3.0,3030,4120,1.5,0,0,4,1,1930,1100,102,102
349000.0,3,1.75,1590,9620,1.0,0,0,3,1,1590,0,27,27
549000.0,4,2.25,2740,88426,2.0,0,0,3,1,2740,0,24,24
193000.0,3,1.0,960,10761,1.0,0,0,4,1,960,0,53,53
700000.0,3,1.5,2240,7227,2.0,0,1,3,1,1440,800,38,38
523000.0,3,2.5,2400,6182,2.0,0,0,3,1,2400,0,17,17
565000.0,5,3.25,2860,20790,1.0,0,0,4,1,1800,1060,50,50
500000.0,4,2.5,2960,5027,2.0,0,0,3,1,2960,0,15,15
1450000.0,4,3.25,3770,4103,2.0,0,0,5,1,2710,1060,90,90
710000.0,6,3.5,3830,68825,2.0,0,0,3,1,3830,0,20,20
333000.0,4,2.0,2750,9001,1.0,0,0,3,1,2750,0,7,7
580000.0,3,1.75,2100,6874,1.0,0,0,3,1,1300,800,72,72
289950.0,4,1.75,1500,8400,1.0,0,0,3,1,1200,300,59,59
375000.0,2,1.0,710,4618,1.0,0,1,3,1,710,0,90,90
505000.0,2,3.0,2770,10800,1.5,0,0,5,1,1910,860,31,31
324950.0,3,1.75,2050,6720,1.0,0,2,3,1,1050,1000,76,76
490000.0,4,2.25,1960,10275,2.0,0,0,3,1,1960,0,50,50
630000.0,4,2.0,1770,6000,2.0,0,0,5,1,1770,0,104,34
595000.0,3,2.75,3290,22649,2.0,0,0,4,1,3290,0,22,22
872500.0,4,2.0,1990,6000,1.0,0,0,3,1,1260,730,59,0
490000.0,2,1.0,1760,5250,1.0,0,2,4,1,1000,760,64,64
1900000.0,4,3.25,5080,27755,2.0,0,0,3,2,5080,0,14,14
310000.0,2,1.0,1020,8102,1.0,0,0,3,1,1020,0,59,59
450000.0,3,1.0,1350,92721,1.0,0,0,2,1,1200,150,69,69
539000.0,3,1.5,1740,12000,2.0,0,0,3,1,1740,0,41,41
888550.0,3,2.5,3540,38322,2.0,0,0,3,2,3540,0,26,26
269950.0,3,2.5,1520,8720,1.0,0,0,3,1,1080,440,34,34
142000.0,0,0.0,290,20875,1.0,0,0,1,0,290,0,52,52
300000.0,3,1.75,1310,9761,1.0,0,0,3,1,1310,0,48,48
780000.0,2,3.25,3000,24004,1.0,0,0,3,2,2410,590,63,63
545000.0,3,2.5,2660,20369,2.0,0,0,3,1,2660,0,23,23
278000.0,3,2.25,2120,9804,2.0,0,0,3,1,2120,0,21,21
342000.0,3,2.25,1200,2845,2.0,0,0,3,1,1200,0,29,29
190000.0,4,1.75,1900,9861,1.0,0,0,4,1,1900,0,48,48
387000.0,2,1.5,1010,948,3.0,0,0,3,1,1010,0,16,16
279950.0,3,2.25,1850,7480,2.0,0,0,3,1,1850,0,37,37
550000.0,6,4.5,4520,40164,2.0,0,0,3,1,3580,940,62,7
439000.0,3,2.0,2010,251341,2.0,0,0,3,1,1510,500,12,12
774888.0,3,2.25,2420,23507,1.0,0,0,4,1,2420,0,46,46
480000.0,5,2.5,2732,9500,1.0,0,2,4,1,1870,862,40,40
835000.0,4,2.0,1910,6960,1.5,0,0,5,1,1910,0,74,74
1500000.0,5,3.5,3520,5400,2.0,0,0,3,1,2400,1120,7,7
771000.0,4,2.0,2220,3760,1.5,0,0,4,1,1370,850,86,86
1225000.0,4,2.25,2020,5800,1.0,0,3,4,1,1760,260,74,74
600000.0,4,2.5,2090,7290,1.0,0,0,5,1,1420,670,49,49
305000.0,3,1.0,1580,7424,1.0,0,0,3,1,1010,570,53,53
1388000.0,5,1.75,2650,11340,1.0,0,0,3,1,2650,0,60,60
216500.0,3,1.0,1020,11652,1.0,0,0,4,1,1020,0,44,44
370000.0,3,2.5,1070,1219,2.0,0,0,3,1,720,350,11,11
492650.0,4,1.75,2120,9786,1.0,0,0,3,1,1640,480,48,48
431200.0,5,1.75,1360,10609,1.0,0,0,3,1,1060,300,49,49
277500.0,4,2.0,1700,12048,2.0,0,0,3,1,1700,0,25,25
278000.0,5,1.5,1820,8712,1.0,0,0,5,1,1090,730,55,55
351000.0,4,1.0,1430,8400,1.0,0,0,3,1,730,700,46,46
850000.0,4,3.5,4140,7089,2.0,0,0,3,2,3160,980,12,12
885000.0,2,2.0,1313,3600,1.0,0,0,3,1,1313,0,111,3
399950.0,3,2.0,1590,87120,1.0,0,3,3,1,1590,0,17,17
185000.0,3,1.75,1080,9262,1.0,0,0,3,1,1080,0,47,47
440000.0,5,3.0,2730,6000,1.0,0,0,3,1,1470,1260,36,36
2395000.0,4,3.25,3800,19798,2.0,0,0,3,2,3800,0,46,6
299000.0,3,2.25,2540,9961,1.0,0,0,4,1,1320,1220,46,46
299500.0,3,1.75,1810,34500,1.0,0,0,3,1,1230,580,35,35
420000.0,3,1.5,1540,7506,1.0,0,0,5,1,1540,0,54,54
234000.0,4,1.0,1390,18000,1.0,0,0,3,1,1390,0,60,2
540000.0,2,1.75,1460,4800,1.0,0,0,5,1,850,610,65,65
649950.0,4,2.5,2350,63162,2.0,0,0,4,1,2350,0,21,21
330000.0,3,1.0,1160,7912,1.0,0,0,4,1,1160,0,59,59
840000.0,4,3.25,3500,5960,2.0,0,0,3,1,3500,0,5,5
370000.0,3,2.5,1980,6922,2.0,0,0,5,1,1980,0,24,24
410000.0,3,1.5,1250,7700,1.0,0,0,5,1,1250,0,47,47
257000.0,2,1.0,770,7200,1.0,0,0,3,1,770,0,64,64
350000.0,3,1.0,1920,6710,1.0,0,0,3,1,1320,600,56,56
380000.0,2,1.0,1120,7560,1.0,0,1,3,1,1120,0,68,68
344000.0,3,1.0,1150,12402,1.0,0,0,4,1,1150,0,46,46
488000.0,3,2.5,1590,2550,3.0,0,0,3,1,1590,0,30,30
465000.0,3,1.0,910,3880,1.0,0,0,3,1,780,130,73,73
229500.0,2,1.75,1870,6625,1.0,0,0,3,1,960,910,67,67
445000.0,5,3.0,2420,11250,2.0,0,0,3,1,2420,0,2,2
246000.0,4,1.5,2120,7110,1.5,0,0,3,1,2120,0,96,96
545000.0,5,2.5,2730,17240,1.0,0,0,5,1,1660,1070,57,57
518000.0,4,2.5,2560,5672,2.0,0,1,3,1,2560,0,10,10
565000.0,4,2.5,2620,10016,2.0,0,0,3,1,2620,0,19,19
445000.0,4,2.5,2760,8558,2.0,0,0,3,1,2760,0,14,14
968000.0,5,2.5,2900,9799,1.0,0,0,3,1,1450,1450,56,56
725000.0,3,2.0,1820,6324,1.0,0,0,5,1,910,910,70,70
315500.0,3,1.75,1870,8400,1.0,0,0,3,1,990,880,38,38
487585.0,4,1.75,2010,9211,1.0,0,0,3,1,1470,540,38,38
246500.0,2,1.0,940,6000,1.0,0,0,2,1,940,0,61,61
819000.0,3,1.75,1850,6000,1.5,0,0,3,1,1650,200,102,16
349900.0,5,2.5,2530,4229,2.0,0,0,3,1,2530,0,11,11
267000.0,3,1.0,940,4700,1.0,0,0,4,1,940,0,73,73
480000.0,3,2.25,1820,15000,1.0,0,0,3,1,1480,340,37,37
525000.0,2,1.0,1510,3360,1.0,0,0,3,1,880,630,91,91
578000.0,4,2.5,2070,5415,2.0,0,0,3,1,2070,0,19,19
345000.0,3,2.5,1380,1547,3.0,0,0,3,1,1380,0,15,15
499000.0,3,1.0,1270,6250,1.0,0,0,3,1,910,360,60,60
425000.0,3,1.5,1390,9680,1.0,0,0,4,1,1390,0,59,59
268000.0,4,3.0,1840,7510,2.0,0,0,5,1,1840,0,27,2
240000.0,3,1.0,1600,12566,1.0,0,0,4,1,1600,0,44,44
147000.0,3,1.5,1480,9606,1.0,0,0,4,1,1100,380,51,51
500000.0,4,2.0,2120,7806,1.0,0,0,4,1,1770,350,66,66
1010000.0,4,2.75,2940,5400,1.5,0,2,5,1,1940,1000,105,105
991500.0,4,3.0,3820,26895,2.0,0,2,3,2,3820,0,20,20
510000.0,5,2.0,2740,3838,1.0,0,0,4,1,1370,1370,56,56
1980000.0,4,4.0,4360,12081,2.0,0,0,3,2,4360,0,8,8
484998.0,4,2.5,1540,1870,2.0,0,0,3,1,1540,0,1,1
1280000.0,4,3.5,4660,17398,2.0,0,2,3,2,4660,0,12,12
210000.0,3,1.75,1590,7617,2.0,0,0,3,1,1590,0,29,29
450000.0,2,1.0,1180,10720,1.0,0,0,4,1,1180,0,60,60
875000.0,4,1.75,2360,8286,1.0,0,0,3,1,1320,1040,63,63
529950.0,4,2.75,1860,7500,1.0,0,0,5,1,1220,640,48,48
415000.0,3,1.75,1470,4000,1.0,0,0,3,1,1070,400,36,36
590000.0,4,2.0,2990,12970,1.5,0,2,4,1,1960,1030,67,67
379950.0,3,1.5,1690,9144,1.0,0,0,4,1,1140,550,59,59
385000.0,1,1.0,660,3570,1.0,0,0,3,1,660,0,109,109
588000.0,3,1.75,2310,7620,2.0,0,0,3,1,2310,0,73,27
252500.0,2,1.0,770,2191,1.0,0,0,3,1,770,0,78,78
530000.0,3,3.5,2320,3174,2.0,0,0,3,1,2060,260,18,18
385000.0,2,1.5,1370,159865,1.0,0,0,3,1,1370,0,55,55
419000.0,3,2.25,1700,7650,1.0,0,0,4,1,1340,360,40,40
175000.0,2,1.0,960,5508,1.0,0,0,3,1,770,190,64,64
515000.0,2,1.0,1150,5664,1.0,0,0,3,1,870,280,67,67
945000.0,4,2.5,2910,4680,1.5,0,0,5,1,1850,1060,78,78
359900.0,5,2.25,2290,7420,1.0,0,0,3,1,1290,1000,42,42
419950.0,4,2.5,2260,5164,2.0,0,0,3,1,2260,0,19,19
460000.0,3,1.75,1300,4000,1.0,0,0,3,1,900,400,62,62
255000.0,3,2.25,1850,7151,2.0,0,0,3,1,1850,0,26,26
481000.0,4,1.75,1920,9500,1.0,0,0,4,1,1470,450,49,49
719521.0,4,1.75,1920,9500,1.0,0,0,4,1,1470,450,49,49
1080000.0,3,3.0,4910,43560,2.0,0,0,4,2,4000,910,26,26
334000.0,4,2.5,2210,6080,1.0,0,2,4,1,1410,800,50,50
675000.0,4,2.75,2280,3200,1.5,0,0,5,1,1520,760,84,84
556000.0,3,1.75,1640,7437,1.0,0,0,3,1,1090,550,67,67
900000.0,4,2.0,1980,7200,2.0,0,3,3,1,1700,280,105,105
400000.0,3,1.0,900,4084,1.5,0,0,3,1,900,0,105,105
724950.0,4,1.75,1960,4340,1.0,0,0,5,1,980,980,103,103
321000.0,4,2.25,1800,4500,2.0,0,0,4,1,1800,0,11,11
1356920.0,4,3.5,4270,5800,2.0,0,3,5,2,3170,1100,78,78
171000.0,4,2.0,1520,19672,1.0,0,0,3,1,1020,500,95,95
1360000.0,4,3.0,5430,108900,2.0,0,0,4,2,5430,0,28,28
323000.0,3,1.75,1950,15037,1.0,0,0,3,1,1950,0,26,26
491500.0,4,1.75,2190,125452,1.0,0,2,3,1,2190,0,47,47
226000.0,4,1.5,1200,10890,1.0,0,0,5,1,1200,0,43,43
580000.0,6,1.75,2180,4000,1.5,0,0,4,1,1380,800,89,89
640000.0,4,2.5,2320,11259,2.0,0,0,3,1,2320,0,33,33
619790.0,3,1.75,1040,5097,1.0,0,0,4,1,800,240,71,71
383962.0,4,2.5,2700,6998,2.0,0,0,3,1,2700,0,14,14
373000.0,3,2.0,1400,2445,1.0,0,0,3,1,840,560,13,13
541338.0,3,2.5,2060,8123,2.0,0,0,3,1,1010,1050,38,38
254922.0,2,1.0,780,8160,1.0,0,0,4,1,780,0,62,62
575000.0,3,2.25,2400,5000,1.5,0,0,4,1,1440,960,89,89
650000.0,4,3.0,2900,15535,1.0,0,2,4,1,1870,1030,54,54
269950.0,3,1.5,1740,9547,1.0,0,0,4,1,1740,0,53,53
270950.0,2,1.0,780,6250,1.0,0,0,3,1,780,0,73,73
495000.0,3,2.75,2430,14861,1.0,0,0,3,1,1530,900,27,27
794154.0,4,2.0,2210,8556,1.0,0,1,4,1,1210,1000,61,61
340768.0,3,1.5,1510,11200,1.0,0,0,4,1,1510,0,55,55
375000.0,2,1.0,900,5413,1.0,0,0,3,1,900,0,68,68
820000.0,4,2.5,3670,7000,2.0,0,0,3,2,3670,0,10,10
555000.0,2,2.25,1160,954,2.0,0,0,3,1,960,200,1,1
312500.0,2,1.5,1070,1200,2.0,0,0,3,1,1070,0,16,16
450000.0,2,1.0,950,4560,1.5,0,0,3,1,950,0,90,90
739000.0,3,2.75,2950,6667,2.0,0,0,3,1,2950,0,12,12
320000.0,3,2.0,1420,1716,2.0,0,0,3,1,1050,370,12,12
235000.0,3,1.0,1590,13000,1.5,0,0,3,1,1590,0,71,71
275500.0,4,1.0,1290,5000,1.5,0,0,3,1,1290,0,58,58
564000.0,2,2.0,1690,4500,1.0,0,0,3,1,1690,0,11,11
263000.0,4,1.75,1340,8700,1.5,0,0,3,1,1340,0,57,57
257000.0,3,1.75,1397,18000,1.0,0,0,3,1,1397,0,50,1
725000.0,4,2.5,3750,218506,2.0,0,0,3,2,3750,0,24,24
300000.0,3,2.25,2000,7560,1.0,0,0,3,1,1400,600,36,36
328000.0,3,2.0,2250,7904,1.5,0,0,3,1,2250,0,17,17
187500.0,3,1.0,840,8400,1.0,0,0,3,1,840,0,56,56
400000.0,3,1.0,1100,5100,2.0,0,0,4,1,1100,0,115,115
515000.0,3,1.5,1660,5100,1.0,0,0,4,1,1210,450,61,61
1410000.0,2,2.0,2180,18525,1.0,1,4,5,1,1580,600,63,63
235000.0,3,1.0,1460,8400,1.0,0,0,3,1,1460,0,57,57
669000.0,4,2.5,2470,4945,2.0,0,0,3,1,2470,0,3,3
282000.0,3,1.0,1250,13503,1.5,0,0,4,1,1250,0,84,84
663000.0,3,2.0,1480,3876,1.0,0,0,5,1,860,620,87,87
279900.0,3,3.25,2240,5000,2.0,0,0,3,1,1540,700,26,26
335000.0,3,2.0,1570,7200,1.0,0,0,4,1,1570,0,63,63
689000.0,4,2.75,3250,10000,2.0,0,0,3,1,3250,0,1,1
413100.0,3,2.25,1790,231303,1.0,0,0,3,1,1250,540,35,35
506950.0,3,2.5,2080,4931,2.0,0,0,3,1,2080,0,15,15
500000.0,3,2.5,1480,1171,3.0,0,0,3,1,1480,0,9,9
540000.0,5,3.0,3610,9775,2.0,0,0,3,1,3610,0,12,12
812000.0,3,2.5,2040,4559,2.0,0,0,3,1,2040,0,17,17
1200000.0,4,3.25,3850,19842,2.0,0,3,3,2,3180,670,26,26
370000.0,3,2.25,3230,35306,2.0,0,0,3,1,3230,0,28,28
338000.0,3,2.0,2440,23512,1.0,0,0,3,1,1640,800,82,82
185000.0,4,1.0,1490,6600,1.0,0,0,3,1,1490,0,46,46
450000.0,3,1.0,1150,35415,1.0,0,0,4,1,1010,140,65,65
451000.0,2,1.0,900,6000,1.0,0,0,3,1,900,0,71,11
785000.0,4,2.5,3210,24527,1.5,0,0,3,2,3210,0,31,31
